name,source,ra,dec,l,b,theta_D,d_mpc,R_Thales
2MRS_205.75-19.99,2MRS,205.74985,-19.99461,319.12275440085835,41.250440327345736,20.040151745274606,132.04109589041096,140.55108320624453
2MRS_202.12-28.19,2MRS,202.11833,-28.18782,312.77831400720436,33.97484481431015,11.23342114716854,132.06849315068493,134.64812366985117
2MRS_206.86-32.82,2MRS,206.86337,-32.81941,316.3235543768962,28.591518166847887,10.72082756877988,132.06849315068493,134.41466893503463
2MRS_176.35-44.42,2MRS,176.35016,-44.4241,290.6877796958132,16.871971201831343,15.626867404741049,132.1095890410959,137.18027151881455
2MRS_195.13-44.24,2MRS,195.12915,-44.24489,304.6472078618905,18.59662139154358,6.411738603839387,132.1095890410959,132.94112770518078
2MRS_150.87-15.50,2MRS,150.8694,-15.50126,254.13601699104407,31.035229058659034,44.925144158914925,132.15068493150685,186.64560135673565
2MRS_189.43-44.93,2MRS,189.42831,-44.92971,300.3802299201594,17.87403024596258,8.32074012938113,132.34246575342465,133.75039332529008
2MRS_168.12-32.20,2MRS,168.11722,-32.19728,279.68937024126177,26.169152086334705,22.8230277986244,132.3972602739726,143.64349279606387
2MRS_243.61-22.45,2MRS,243.61342,-22.44535,352.6594531383494,20.261338636090954,44.02696210852231,132.41095890410958,184.156601062818
ESO573-008,CF3,184.53333333333336,-18.47611111111111,291.98324845879165,43.68648276220465,21.495640372827115,132.43,142.32967625455814
ESO268-032,CF3,190.39499999999998,-42.91555555555556,301.01241819097766,19.919450852488843,6.275173368919388,132.43,133.22824894703047
,CF3,208.10125000000002,-20.38222222222222,321.7688418735506,40.24896656822794,20.710840245884267,132.43,141.5792568692692
,CF3,195.15625,-7.811388888888889,306.9001373555445,54.98956021113096,30.022317624675146,132.43,152.95140070986943
,CF3,173.02458333333334,-6.881666666666667,270.6129559535625,50.94322440367828,36.92419725800489,132.43,165.6553189047334
,CF3,185.45291666666665,-51.73916666666667,298.2696094105663,10.864189621299031,15.50957035381413,132.43,137.43456965599853
,CF3,206.07833333333332,-39.189166666666665,313.99552785645693,22.543970783039633,8.588600986983007,132.43,133.93189735259762
,CF3,186.2279166666667,-15.600833333333332,293.58262060748956,46.7888165880713,23.61204423343654,132.43,144.53028482136452
,CF3,243.4475,-21.015,353.6747652912367,21.342473552007203,44.66481914975668,132.43,186.19823294574022
,CF3,187.84375,-14.675555555555555,295.68260844947645,47.91359592011347,24.06566910467791,132.43,145.03678920681935
,CF3,202.82166666666666,-13.316111111111113,317.6249466354141,48.415523380184176,25.431034983943533,132.43,146.63889508769742
,CF3,195.89416666666668,-79.03611111111111,303.53261734895966,-16.178521629767445,41.20335497384208,132.43,176.01563651457036
,CF3,206.3025,-47.98361111111111,312.157251183261,13.922622665911987,12.963271289068432,132.43,135.89336937333658
2MRS_187.83-45.14,2MRS,187.83049,-45.13994,299.2128233881058,17.58649890347397,9.163649920741188,132.43835616438355,134.15045135372503
2MRS_174.82-44.68,2MRS,174.82166,-44.67572,289.66761224831265,16.3297534650576,16.741050457288345,132.43835616438355,138.30001344241558
2MRS_165.87-36.07,2MRS,165.87166,-36.07311,279.6509696947157,21.87121460475643,23.432710088196487,132.46575342465752,144.37247719202932
2MRS_184.51-20.85,2MRS,184.50861,-20.8532,292.51709153430494,41.34205801181314,19.349711513522813,132.5205479452055,140.45427147580878
2MRS_206.39-17.76,2MRS,206.39409,-17.76496,320.7425029714831,43.22663776112153,22.3231503008602,132.63013698630138,143.37520164548016
2MRS_255.42-62.75,2MRS,255.4155,-62.75297,327.53182836828563,-12.56793131177076,43.522223118302506,132.64383561643837,182.92993427168432
2MRS_158.50-27.34,2MRS,158.49846,-27.33627,268.9229904106419,26.311134773119797,32.44162993576483,132.64383561643837,157.17241738991314
2MRS_206.32-32.65,2MRS,206.3223,-32.64717,315.8671289597733,28.8683483249181,10.426261411367609,132.67123287671234,134.89859389190778
2MRS_164.47-4.90,2MRS,164.47321,-4.90494,258.0593981451862,47.82716096791253,43.226923859311874,132.7123287671233,182.13531680679006
2MRS_238.80-40.34,2MRS,238.79813,-40.33778,336.7454220676858,10.172589699375123,33.566603499400046,132.76712328767124,159.33769406009196
2MRS_171.31-35.40,2MRS,171.30531,-35.40144,283.7595218157761,24.239973170206063,19.30485481612231,132.8082191780822,140.720519888385
2MRS_191.82-45.04,2MRS,191.82237,-45.04257,302.16219383872897,17.822979895846792,7.646958386415919,132.86301369863014,134.05519160308123
2MRS_210.84-22.56,2MRS,210.84058,-22.55722,323.9510008856929,37.361377611697804,20.319442545882616,132.9041095890411,141.72339296797037
2MRS_188.84-23.41,2MRS,188.84343,-23.4119,298.1670640836933,39.31118125013359,15.423392381625852,132.9041095890411,137.869206530833
2MRS_175.04-29.75,2MRS,175.03807,-29.74901,284.94665314959764,30.620991976402717,18.575002866172294,132.9041095890411,140.2078925840954
,CF3,155.97416666666666,-17.293333333333337,259.8495734601364,32.96458605347472,39.98392117605019,133.05,173.64355793175778
,CF3,194.46499999999997,-17.0675,305.13276210642545,45.7768049079781,20.77707899515354,133.05,142.30438713626089
PGC046613,CF3,200.285,-13.651944444444444,313.87640433293524,48.587609439197564,24.59541997180538,133.05,146.32627316434724
,CF3,201.89833333333334,-27.04277777777778,312.7840290859918,35.136351046779524,12.160226172080263,133.05,136.10384957182796
,CF3,202.44875,-31.606944444444444,312.4149151523431,30.557527868911382,8.593583767592959,133.05,134.56069673166516
,CF3,159.54791666666665,-17.210277777777776,263.0280865003451,35.13760681062371,37.414408462540244,133.05,167.51402459638916
,CF3,174.62249999999997,-9.724722222222223,274.8117624098299,49.1229534837007,33.67148754870787,133.05,159.87164516577815
,CF3,174.72375,-9.430833333333332,274.7584321791502,49.431381586175625,33.8763707995563,133.05,160.25443510579433
,CF3,199.25166666666667,-33.469166666666666,309.03332804651603,29.09948566432567,5.449611763388942,133.05,133.65410263344734
,CF3,196.82375000000002,-20.980277777777776,307.8946396911354,41.73862332137836,16.909436204281576,133.05,139.06226024087653
,CF3,159.97583333333333,-43.129444444444445,278.8823582477207,13.516206022214488,27.126390962898054,133.05,149.49389792910765
,CF3,189.9675,-42.654444444444444,300.6664690646786,20.166415671830332,6.273592902427689,133.05,133.85158017065004
2MRS_196.09-32.35,2MRS,196.09145,-32.35464,306.09848678382264,30.437611521598974,5.523760141408722,133.05479452054794,133.67553474585466
2MRS_166.65-31.33,2MRS,166.64813,-31.33077,278.01686384690805,26.419281126014734,24.309289035517416,133.05479452054794,145.9996252574524
2MRS_141.04-42.30,2MRS,141.03857,-42.30165,267.1766843118945,5.738209069534166,41.01262280341141,133.1095890410959,176.40572313170054
2MRS_207.63+3.19,2MRS,207.63388,3.19425,336.0286364042048,62.206489998816,42.60892509613754,133.16438356164383,180.93192420544122
2MRS_206.36+3.81,2MRS,206.35547,3.80664,334.20956584088816,63.3515704404767,42.90117956797333,133.16438356164383,181.7872119422167
2MRS_170.34-35.40,2MRS,170.34177,-35.39691,282.95693149144773,23.95689196511848,20.06695580677237,133.17808219178082,141.78555805919174
2MRS_210.22-21.34,2MRS,210.22234,-21.34147,323.796545331757,38.70005149954911,20.96051738207165,133.23287671232876,142.67402243119278
2MRS_224.59-7.04,2MRS,224.59349,-7.04026,349.51271433461784,44.054197151779476,40.68234077374852,133.23287671232876,175.6912535058426
2MRS_165.30-6.66,2MRS,165.29991,-6.66126,260.6159094768643,46.95193602735419,41.32512061417017,133.27397260273972,177.4679946542619
2MRS_201.59-25.02,2MRS,201.59392,-25.01834,312.87717045954196,37.17779703660879,13.907755217888608,133.32876712328766,137.35548649374329
2MRS_207.69+2.31,2MRS,207.6945,2.30701,335.237038821429,61.399651223753054,41.76592368082562,133.3835616438356,178.82895571901025
2MRS_182.41-22.06,2MRS,182.40973,-22.06147,290.29716120532106,39.782586303552726,19.248970304429452,133.42465753424656,141.32546540818626
2MRS_165.05-5.38,2MRS,165.04767,-5.38148,259.16810718203357,47.81207958024256,42.504877037196614,133.46575342465752,181.0392889843252
2MRS_209.76+0.24,2MRS,209.75627,0.24119,336.8305900482507,58.592119093564555,40.36195377965185,133.46575342465752,175.1591454900767
2MRS_167.68-36.66,2MRS,167.68126,-36.66259,281.34298306531,21.951346398889,21.883473122848606,133.5205479452055,143.88861427648126
2MRS_152.63-41.93,2MRS,152.62663,-41.92532,273.55500818632623,11.58629637999104,32.612646670403436,133.54794520547946,158.54522255360888
2MRS_208.12+1.95,2MRS,208.11725,1.94505,335.64656800268284,60.87963620763273,41.52664188966374,133.54794520547946,178.38560875704394
2MRS_239.72-66.30,2MRS,239.72246,-66.29847,320.2582333356612,-9.957180178383046,37.99039885960126,133.56164383561645,169.46997402723463
2MRS_194.84-44.10,2MRS,194.83673,-44.09673,304.43138728891626,18.751992154088857,6.270217381108613,133.57534246575344,134.3792175449144
2MRS_174.46-44.78,2MRS,174.45992,-44.78028,289.44297937857954,16.15519825765715,17.017358407134743,133.6027397260274,139.720231515635
,CF3,161.12791666666664,-14.314444444444446,262.39150458624,38.368311730337204,38.25075386645429,133.66,170.20056636778432
UGC06519,CF3,173.04333333333332,1.2072222222222222,263.36236919860283,57.85547424303027,44.092465130404925,133.66,186.09953438480193
,CF3,196.12541666666664,-44.987500000000004,305.35764389341597,17.822711964371596,7.184992293765699,133.66,134.7178725928626
ESO383-055,CF3,204.86333333333334,-34.186388888888885,314.13008772971943,27.63912681824446,8.595820995326855,133.66,135.17842065514932
ESO447-016,CF3,217.85583333333332,-32.41611111111111,326.2903130459793,25.880755843406607,19.225080657714212,133.66,141.55414608682685
ESO448-003,CF3,222.24375,-29.47138888888889,331.5232831102003,26.795256964942595,23.884259393950163,133.66,146.17791291375838
ESO584-007,CF3,243.22249999999997,-21.623333333333335,353.0421112476698,21.08525845751357,44.15872636932086,133.66,186.30840055365437
,CF3,196.50416666666666,-37.61611111111111,306.12119796372707,25.16534313806176,1.028835176995773,133.66,133.68155143320934
,CF3,205.19416666666666,-17.198888888888888,319.43708821280495,44.08592655132837,22.411126078750566,133.66,144.5798223064143
,CF3,191.96875,-15.17611111111111,301.6548479489808,47.68680396898687,22.84073610863675,133.66,145.03236432326702
,CF3,202.13708333333335,-28.60611111111111,312.7110996237034,33.55997426636431,10.878015036198702,133.66,136.10565554572574
,CF3,205.89000000000001,-43.436388888888885,312.8692534456925,18.427366154765686,9.826009114474873,133.66,135.64991214586692
,CF3,210.61291666666668,-21.995,323.9461812690167,37.96176003881991,20.640863481780464,133.66,142.82838797411281
,CF3,153.39291666666668,-39.01888888888889,272.29482622565916,14.284213976406496,32.50766545831185,133.66,158.4927081535032
2MRS_205.96-19.84,2MRS,205.95818,-19.84113,319.4284639539094,41.34620090613967,20.26202188403688,133.7123287671233,142.5324213643954
2MRS_156.41-24.85,2MRS,156.4066,-24.85489,265.5995835360351,27.251174800182064,35.302475301191635,133.72602739726028,163.85731988763592
2MRS_169.75-36.25,2MRS,169.74998,-36.24543,282.8202386518138,22.990190124837106,20.339688505617456,133.72602739726028,142.61852200348653
2MRS_255.49-63.31,2MRS,255.49153,-63.31166,327.08854513122907,-12.923442938041411,43.614433608179866,133.7945205479452,184.7995430165285
2MRS_196.42-42.36,2MRS,196.42122,-42.36161,305.7397277746822,20.432455025539994,4.6181907831185445,133.7945205479452,134.23031726809324
2MRS_224.50-6.48,2MRS,224.50227,-6.47906,349.92904693556045,44.53830271427432,41.081593296680126,133.87671232876713,177.60842956425049
2MRS_207.65-49.68,2MRS,207.6452,-49.67966,312.6539048843207,12.072397536373545,14.814768434461488,133.8904109589041,138.49430607994296
2MRS_169.25-36.12,2MRS,169.25229,-36.11538,282.36309727360316,22.9563468773827,20.75992397889854,133.8904109589041,143.1869940341445
2MRS_186.45-21.75,2MRS,186.44868,-21.74584,295.0653539492979,40.733895782366396,17.78042970408367,133.9041095890411,140.6210494622057
2MRS_219.49-16.72,2MRS,219.49339,-16.72223,336.52188010577345,39.10225547079875,29.993542245367983,133.95890410958904,154.67235474342533
2MRS_150.71-15.82,2MRS,150.7065,-15.82034,254.26283923281989,30.696755716368067,44.84984775031788,133.986301369863,188.99061564044055
2MRS_167.85-14.22,2MRS,167.8459,-14.22477,269.43175240764384,42.04687164894437,33.850373216445945,133.986301369863,161.33304941727346
2MRS_154.78-26.98,2MRS,154.78136,-26.98461,265.71794974399165,24.670349848241397,35.52271096816638,134.04109589041096,164.6928628137074
2MRS_171.48-46.81,2MRS,171.48384,-46.81386,288.0630132765928,13.574542688894152,19.614772090286216,134.08219178082192,142.34217514089235
2MRS_193.86-44.52,2MRS,193.86278,-44.52,303.6855678185227,18.34587731401373,6.765127965078888,134.1095890410959,135.04988893573292
2MRS_179.85-46.52,2MRS,179.8504,-46.52139,293.68609116037067,15.414075855037808,14.290130415876526,134.12328767123287,138.40580346491083
2MRS_213.82-54.33,2MRS,213.82405,-54.32938,315.05486515601586,6.556655265743506,20.802846986077114,134.13698630136986,143.4914784247444
2MRS_176.16-18.94,2MRS,176.16345,-18.93647,281.76879155543867,41.1746294481161,25.162423727309427,134.15068493150685,148.21542517760574
2MRS_225.11-31.06,2MRS,225.11433,-31.0621,333.0040435893233,24.17040186234188,25.433732629131075,134.16438356164383,148.562693111697
2MRS_150.22-42.68,2MRS,150.22086,-42.68461,272.56875518310966,9.912060088487538,34.28094786262045,134.1917808219178,162.40362328969843
2MRS_182.78-46.69,2MRS,182.7825,-46.68995,295.7728929744416,15.62074076087697,12.751328340507555,134.21917808219177,137.61310199654156
2MRS_207.10-48.98,2MRS,207.09906,-48.98222,312.462180364437,12.832686859639415,14.057533233813407,134.23287671232876,138.37694623710155
2MRS_227.80-45.30,2MRS,227.80441,-45.30128,327.154536914245,10.89518113101744,25.2916209899329,134.27397260273972,148.50932876163975
ESO269-011,CF3,194.13916666666665,-44.24722222222222,303.89917422914596,18.614914188856638,6.466242900796769,134.28,135.13970754063783
,CF3,199.89208333333332,-14.772777777777778,313.0332914285549,47.54648377296727,23.42724459300488,134.28,146.34374809268192
ESO508-075,CF3,201.38916666666665,-24.65222222222222,312.7241103088245,37.569938756060125,14.184117527615651,134.28,138.50248192491603
ESO509-089,CF3,204.76666666666668,-24.166944444444447,316.6452523796468,37.433245533583346,15.901521658820212,134.28,139.62280145526665
PGC098643,CF3,202.29166666666666,-31.546666666666667,312.27369028881674,30.639782672239093,8.550848903277503,134.28,135.7893947342541
,CF3,141.26999999999998,-30.778055555555554,259.0008567440513,13.988689605355471,44.51455128753049,134.28,188.31186940339185
,CF3,146.21625,-38.17333333333333,267.2553852173302,11.45078399860278,38.15926706365526,134.28,170.77530936072813
,CF3,211.115,-14.5475,328.188868560726,44.71346630519101,27.20713744324012,134.28,150.98507560555646
,CF3,207.98791666666665,-50.78805555555555,312.60623253363536,10.943500642024489,15.79805332664511,134.28,139.55123474955576
,CF3,170.95125,-34.636944444444445,283.1579511780247,24.847499277590988,19.786913525961232,134.28,142.7056084284394
,CF3,174.16083333333333,-22.22861111111111,280.98552393777095,37.43502473699235,23.90055132008251,134.28,146.87447816333778
,CF3,205.83666666666667,-19.85527777777778,319.2767060196242,41.36313997518994,20.20089278115153,134.28,143.08126602761456
,CF3,169.995,-15.736944444444443,272.8560268077974,41.73205228003704,31.35199626465265,134.28,157.2389253841348
,CF3,208.7325,-27.297500000000003,319.87291322551107,33.476953907985674,15.474613547217784,134.28,139.33091772359262
,CF3,183.01999999999998,-51.93138888888889,296.7806027695808,10.469664518036288,16.491826848537425,134.28,140.0412640712657
LEDA,CF2,143.99,-24.980194444444443,256.423780247395,19.760300531364965,44.991945853923724,134.28,189.87390819660908
LEDA,CF2,190.55208333333331,-17.40363888888889,299.7948039670684,45.41188443660893,20.83864431679842,134.28,143.67859835747726
2MRS_199.16-44.96,2MRS,199.1619,-44.95598,307.60885443512143,17.686718013071765,7.705635378639579,134.2876712328767,135.511336352264
2MRS_211.58-39.81,2MRS,211.58008,-39.81488,318.22504662599124,20.822736560743262,12.870195722773719,134.2876712328767,137.74829504046514
2MRS_186.69-44.72,2MRS,186.68503,-44.71799,298.32441410345143,17.932694768689657,9.4055641128992,134.32876712328766,136.1592517973117
2MRS_179.57-46.52,2MRS,179.57283,-46.52379,293.4929369119878,15.371627234071529,14.45400508693361,134.34246575342465,138.7336172389651
2MRS_211.28-53.67,2MRS,211.27972,-53.67395,313.81795510633884,7.633236078262553,19.300796644992012,134.36986301369862,142.37166965130965
2MRS_221.83-6.46,2MRS,221.83244,-6.45552,347.04570196731606,46.25305011861561,39.584497969061815,134.36986301369862,174.35105780799043
2MRS_222.79-37.92,2MRS,222.78615,-37.92268,327.5535332963159,19.159752130040058,21.66846614277288,134.3835616438356,144.60170705483716
