glon,glat,dist_mpc,theta_D
31.27,-36.53,97.5,101.78173798738835
149.42,-45.71,97.3,151.49383374452233
100.61,-29.77,97.1,157.86950109049764
325.47,30.03,97.3,18.808284431536368
71.72,-54.83,96.8,131.11682786050815
21.48,13.91,96.6,72.10558798823301
295.23,20.25,96.9,10.187685080258719
311.82,31.85,96.6,9.099765697600821
205.14,-50.48,96.4,115.13599409801259
256.93,29.49,96.2,42.676264624972376
222.87,42.89,95.9,67.75597127960036
254.72,-80.89,95.9,109.00121629465214
313.19,27.79,95.9,7.8464799175130215
162.98,-48.27,95.5,142.26958869781916
354.71,-20.33,95.1,66.25084833914259
231.99,-31.64,94.8,89.78419432521059
312.49,38.39,95.0,14.81528545958937
257.28,31.14,94.6,42.23328300536395
9.35,-18.43,94.0,76.19694992371478
156.49,-77.94,93.1,125.08312040647482
111.26,-55.7,93.1,147.69734190798528
318.25,30.33,93.5,12.87672940328454
53.04,-34.8,92.3,118.1422866979493
315.74,60.05,92.5,35.83314723838844
271.83,-28.52,92.3,62.303933724297615
266.02,36.9,92.2,35.199257083059315
352.89,63.41,92.0,49.46286031304621
298.03,-65.92,92.0,91.07660000616889
223.63,-28.91,91.6,94.89108403496881
327.39,28.31,91.5,20.251967121037964
100.87,-49.44,91.4,149.19333195271273
234.79,74.98,91.4,60.81032926267598
296.54,-25.98,91.1,51.63079483769739
175.76,-54.31,90.8,132.66488894058944
271.27,57.06,90.8,40.13444291409406
79.24,-39.53,91.0,139.17205340027976
84.69,-61.23,90.2,134.67442503331225
281.39,42.87,89.7,26.342928714240987
328.27,70.96,89.7,47.847269294036295
12.27,21.71,88.9,61.204936854020445
276.69,13.47,88.6,29.02563378598604
345.22,28.45,88.3,35.924815799654525
23.06,41.04,88.3,65.23421388343277
312.41,12.81,87.9,14.052824854544626
226.53,-17.93,88.0,87.57849818745892
280.33,-80.46,87.9,106.27664941166861
279.34,-61.28,87.1,88.74336429681624
323.47,53.2,86.3,31.42333821930056
102.28,-55.85,86.3,144.9882263082381
143.88,19.51,86.3,131.84878420967823
239.87,33.45,86.1,56.56597843323652
217.83,45.99,86.0,70.42476720270972
314.71,49.18,84.9,25.341082838833817
130.39,-69.51,84.8,135.3754690522275
166.27,20.65,84.3,119.23447373356477
31.84,-53.9,84.1,108.18192380420868
117.81,-66.85,83.4,137.90995115176844
357.39,-31.37,82.4,75.38904142310135
297.12,-60.97,82.3,86.2084980374756
152.06,-54.94,82.4,144.0526951331637
242.42,-18.31,82.1,74.7243155387471
243.78,12.27,81.5,58.92318140564345
72.82,-49.81,81.8,132.95857412882322
244.86,-59.68,81.7,97.87520709208718
113.27,-37.62,81.1,163.91444044135383
169.5,-48.68,81.1,138.09139656166462
99.58,-38.14,80.7,154.7972615936204
143.11,-26.97,80.5,163.61638095719383
274.97,-42.28,80.3,72.76951674005964
38.49,-54.91,79.4,112.18034107908007
15.33,55.32,78.9,58.592800145533744
273.24,46.6,78.7,33.22433145353298
263.26,-12.01,78.7,55.00387843687528
265.38,64.89,78.7,47.23981694174429
118.43,-38.78,78.5,165.14498042221766
11.05,-36.23,78.3,87.30654231230893
351.15,-12.72,78.1,58.707906819792335
204.03,-32.17,77.7,111.77751752421578
298.41,15.13,77.4,11.644540930332912
257.97,25.5,77.3,42.30972318307208
185.65,-55.96,77.3,126.7885410036717
263.49,-80.69,77.4,107.89401500978738
148.81,32.2,77.4,118.45287472553724
331.95,-15.97,77.1,48.66742763984442
274.48,-71.74,77.0,99.0158670586406
214.29,-64.2,76.6,112.66727296994885
285.98,48.7,76.6,27.992905349955663
245.16,35.32,76.4,51.98520023656279
344.21,30.18,76.4,34.964428507109695
64.12,85.03,76.5,67.49155070782233
146.25,-15.62,76.7,158.01518333286978
60.52,26.02,75.9,99.52558980417967
274.07,-43.68,75.5,74.31378303488553
20.04,-51.73,75.0,100.77143164982063
219.86,-25.12,74.8,96.30877569307556
317.22,45.6,74.8,22.825305894409336
250.82,21.99,74.9,49.4532834979082
118.2,-31.95,74.8,170.83815653570747
212.5,19.92,74.9,83.86785052001098
339.93,-27.73,74.5,62.54486455649878
257.82,-64.55,74.3,96.71274481306789
147.93,21.53,73.8,128.41526307276078
283.93,10.77,73.6,24.523637866086666
133.91,-56.91,73.3,147.4485441301348
350.05,-36.97,72.9,75.0839041285233
224.71,76.32,72.7,63.462698544054696
188.06,22.13,72.3,102.77694247956518
247.4,44.13,72.2,49.99707704842077
118.04,-61.93,72.1,142.77135592654696
84.03,-48.88,72.1,140.21054770361826
1.59,-15.72,72.0,68.5389300819315
349.47,-48.32,71.7,83.42909338506206
351.68,-34.67,71.6,74.27726139916868
154.02,-11.4,71.3,149.36369640063614
300.71,19.64,71.2,6.667898721931971
332.99,15.7,71.3,27.77313576981979
122.1,-61.91,71.3,143.03789286450052
240.43,35.54,71.0,55.782769801744315
248.83,-39.18,70.5,82.86938370710288
272.19,13.12,70.0,33.094250195121965
256.92,-66.7,69.8,98.54872842575287
349.49,-19.81,69.5,62.28666075302079
275.69,-40.62,69.3,71.05134706769226
288.85,-23.93,69.2,51.369968678018395
141.1,15.48,69.0,136.58343092627388
122.37,-30.59,69.0,173.94583821903893
162.56,-57.2,68.5,138.10981106869022
28.47,45.74,68.5,68.00016888620455
341.49,-15.05,68.2,53.565356065767595
7.83,63.56,68.1,55.758411844923145
304.4,17.25,67.9,7.770138154810858
246.46,37.35,67.8,50.772022710097886
184.9,21.59,67.8,105.49334812007915
122.01,-35.11,67.6,169.56570709573452
190.05,-8.19,67.4,116.01527629820232
69.68,83.29,67.1,68.93241000759323
93.74,-33.96,67.0,151.48162605153055
196.79,-24.31,67.0,115.60024885223861
255.27,41.67,66.7,44.06269552272195
278.3,46.73,66.5,30.378971770125435
301.18,-33.64,66.2,58.75241329643123
218.4,-30.76,65.6,99.78532085906755
342.36,-29.36,65.6,65.12539605653808
43.01,-23.47,65.3,106.50851483143063
346.05,-23.33,65.2,62.59804001829189
185.02,21.91,65.2,105.21661490325678
183.84,-60.98,64.8,126.65916975454678
214.72,-32.13,64.2,103.20976931149623
242.93,69.22,64.4,56.925170434782515
261.6,-35.46,63.8,73.07098378753871
313.47,42.48,63.8,18.820916670821255
120.89,-29.32,63.7,174.34118944080646
105.48,-28.3,63.6,162.26538866980925
95.86,-42.8,63.4,150.22288464850612
90.0,-19.75,63.0,147.3033638534977
121.04,-32.67,62.9,171.58409484471647
139.47,27.32,62.6,125.85304066211165
117.65,-64.48,62.1,140.2317593062558
53.65,12.83,62.2,100.87941195970438
328.81,11.72,62.1,26.13863711964093
36.9,45.59,61.8,73.68787596266843
177.44,50.75,61.8,91.27684042898608
216.42,-44.95,61.9,106.42024097477
181.53,-80.26,61.2,120.07189441475462
230.45,-71.16,60.8,108.78448600657374
137.29,-47.57,60.1,155.4222856960769
182.19,-61.87,59.7,127.17369813892594
184.92,22.27,59.8,105.08227197447194
93.58,-12.32,59.6,147.75546004040183
85.94,-51.25,59.3,140.3609083518389
287.58,-15.12,59.2,43.56703686817851
64.58,72.8,59.2,74.25111194322227
74.29,72.69,58.2,76.54310880933507
262.81,28.99,57.4,37.609201982609186
207.31,15.04,57.3,90.427145638568
111.11,-34.15,57.1,164.87156296159722
61.0,47.08,57.0,87.7686737964881
346.5,-37.29,56.6,73.50189165142147
110.79,-30.33,56.6,166.34648078555375
217.11,-23.67,56.3,97.99614503897183
347.19,-38.49,56.3,74.77747612127948
198.15,-66.3,55.7,119.50970369055106
133.55,24.8,55.7,129.51753369107027
336.3,-31.14,55.2,63.62354133460279
38.82,43.02,55.2,75.86615268328312
202.77,-25.58,54.1,110.83299512938581
302.12,57.65,54.2,32.71499246835945
245.73,31.02,53.8,52.07158980920069
137.72,52.95,53.5,101.26596694076773
292.13,49.44,53.2,26.415674955746287
153.81,-50.2,53.1,146.41015065415777
358.63,-45.8,52.8,85.88815813770645
151.38,-19.1,52.5,154.89364258292377
69.49,57.2,52.6,85.57064774035241
193.5,-55.48,52.1,122.4417497317506
111.91,-59.56,52.0,144.25268425159018
181.74,43.77,51.2,93.81768084371177
230.87,-15.83,50.7,82.92592974941931
90.37,51.57,50.9,97.61167312438666
88.72,15.45,50.2,126.27206945307022
25.81,49.05,50.4,65.53973631509206
106.67,-31.3,50.1,162.68222378120495
267.2,28.95,50.1,33.77724431638433
187.23,-33.41,49.9,125.81679767941691
228.66,-17.6,49.8,85.62823479617228
337.56,-20.67,49.8,55.56204962917717
223.2,40.55,49.7,68.1010942642548
356.34,58.28,49.7,48.916035423918686
114.49,-54.14,49.7,149.82854090107918
307.46,54.79,49.1,29.8454898999555
190.61,-45.7,49.0,124.32252147172463
329.14,29.83,49.0,21.92206984557176
309.11,27.13,48.6,4.261914741608121
81.7,-48.36,48.9,138.94660996422996
325.35,21.71,48.4,18.95080570546701
330.7,-19.83,48.3,51.327848514023096
196.52,-29.47,47.5,117.25945399622816
305.48,19.46,47.5,5.557768586661167
190.67,-31.95,47.0,122.71542739449902
225.55,-20.54,46.8,89.59264948204464
141.76,30.26,46.9,122.45247967120143
294.48,11.12,46.0,17.0884295996707
49.76,68.03,45.9,72.20917366746723
201.48,28.52,45.8,89.10521392496453
333.08,-64.96,45.8,92.54789101383325
152.05,-41.04,44.7,152.41091102216728
91.27,-45.37,44.6,146.12789679144083
292.8,54.18,43.8,30.558159957715954
189.78,25.26,43.3,99.72417331665586
40.03,-62.01,43.1,114.23484103449343
330.62,48.8,42.6,31.100116993119656
121.97,58.72,41.9,96.24208095397401
87.48,-48.32,42.0,142.5270819288825
312.99,13.33,41.1,13.887762647891444
90.77,58.47,40.9,91.81250425227515
304.79,35.51,40.4,10.511556393942072
128.67,47.8,40.1,107.12513518746252
35.67,-61.53,39.7,112.1208670464159
345.38,-51.12,39.7,84.00962479832478
325.2,-7.33,39.4,37.843147099198
343.75,-37.31,39.4,72.18059891717726
163.34,-40.13,39.3,144.67617705191472
26.25,50.47,38.9,65.56164140477858
287.04,22.74,38.8,16.565898115666734
138.27,-33.45,38.5,165.68557131786608
320.73,-54.61,38.4,80.75300763953284
228.35,52.53,37.8,62.43684331598286
250.84,69.7,37.7,54.51600555065396
255.84,16.44,37.0,46.52374072132024
262.93,20.81,36.9,38.82808626086074
85.95,16.22,36.6,123.90183890165865
359.67,-61.24,36.6,96.79497500786773
285.05,23.61,36.0,18.218447152985192
295.15,26.71,36.0,9.024861775579282
198.53,-29.46,35.8,115.56766745309154
195.47,31.86,35.3,91.96306150504776
199.41,-57.01,35.1,119.15019673937964
173.16,-46.9,34.9,136.19141873089328
18.57,-30.88,34.8,89.82238561902491
124.55,-15.06,34.6,170.0510444788453
34.03,23.87,33.5,79.33604857696241
82.82,-50.66,33.1,138.81604617542814
139.33,14.78,33.0,137.8372648980148
37.21,39.26,33.0,76.09047744563196
133.99,28.23,32.9,126.07155051240842
95.67,64.11,32.5,87.9830438627363
313.57,13.05,31.9,14.425893577968406
202.2,-53.16,31.4,117.29794743451953
144.6,-30.68,31.2,161.79168754341964
312.88,-12.57,31.0,38.34806078362111
229.25,-21.33,31.1,86.89956530094348
254.47,23.53,31.0,45.818424274573786
126.11,39.74,30.8,115.25171505934456
315.33,17.32,30.6,12.310661839331226
103.96,33.27,30.6,118.38521928641921
211.89,-28.84,29.7,104.29579226711869
145.66,-11.64,29.8,156.3270040584949
140.85,32.48,29.7,120.56570346009163
230.21,39.67,29.4,63.07591996121187
340.33,39.44,29.2,32.91199362676319
6.71,65.16,29.0,55.66995627120376
79.59,-30.25,29.0,139.6871276984149
197.72,31.61,28.9,90.4446705045744
99.53,56.01,28.7,96.14351027454568
218.99,-16.21,28.7,93.29182600823323
143.73,50.82,28.6,102.3948230043224
147.5,-13.58,28.1,155.9432656988534
70.33,-67.71,27.7,126.14483145370342
234.83,-18.25,27.7,80.81436736451582
14.43,-36.08,27.7,89.51470741274173
5.0,-64.17,27.2,100.54190054584299
268.0,29.92,27.1,33.055764915947314
72.77,67.63,27.1,79.65656244620386
202.59,-47.78,26.7,116.35044692094762
246.38,22.23,26.7,53.363559579179416
270.05,47.24,26.4,35.448685380448524
176.5,72.29,26.2,76.64619454067349
173.14,-70.38,26.0,126.95288182128516
126.49,52.93,25.3,102.05917725688015
349.8,43.33,25.2,40.73003661101806
174.7,68.38,25.0,79.81047534314841
47.74,-55.12,24.9,117.45104436948466
343.34,45.05,24.8,36.744657099144675
338.59,-29.95,24.8,63.69412126483817
192.83,63.48,24.7,76.97107090816816
259.89,12.52,24.2,44.27231070303217
348.92,-49.7,24.0,84.26538871651258
222.41,45.35,23.5,67.49276357840286
240.79,61.03,23.3,55.89421394773933
114.74,14.41,23.3,139.3397455137057
238.18,45.56,22.9,56.528663139022896
325.33,29.72,22.8,18.634065939027106
189.14,43.03,22.7,90.03332977522966
288.02,-9.12,22.7,37.9213494011117
87.41,-29.69,22.7,146.42884859860254
23.83,50.37,22.6,64.05707578961213
276.33,55.89,22.0,37.265074727954584
136.74,9.94,22.0,143.23314668294543
79.71,-63.12,21.5,131.70016905760716
281.11,-21.63,21.2,52.08248018090054
173.16,-64.64,21.1,129.85344365919633
336.8,-20.75,21.0,55.20991452342234
23.52,-68.08,20.8,108.9490987808162
163.49,-63.32,19.7,134.11805389873402
226.57,-64.74,19.6,107.73651626708752
359.41,52.5,19.1,48.97568632682432
250.75,63.9,18.7,52.23131867145849
109.87,-50.57,18.6,151.89735682739035
282.83,14.49,18.6,23.314023319015487
281.39,-40.71,18.2,69.2771135151318
251.29,-51.99,17.7,90.15219161479997
7.21,63.76,16.9,55.535860511522074
167.33,39.68,16.5,104.23008424304042
265.92,22.38,16.4,35.76154762330459
106.41,-45.17,15.9,154.8685433926956
294.42,54.72,15.8,30.732845496557623
310.21,24.69,15.2,4.737658636776993
93.71,-20.73,14.3,150.91926495914097
104.51,-34.37,13.9,159.93922759459215
290.76,33.83,13.2,15.200206873969993
207.63,-47.86,12.9,113.04022100119262
294.27,88.39,12.5,63.41852793578323
172.94,21.8,11.5,114.00253589665031
247.79,36.78,10.7,49.747380701014585
208.71,44.54,9.3,76.95870661755093
190.46,38.76,9.0,91.65809481438305
251.64,83.29,7.8,61.12364696659655
138.03,-33.78,7.1,165.6698846904671
315.69,84.42,5.1,59.52173091380918
144.28,32.69,3.4,119.45381464285805
43.36,-25.93,494.3,107.65617055031328
237.73,-65.45,494.3,103.82249958261626
287.1,32.78,476.4,17.463008690868907
253.66,32.9,463.4,45.176786268641365
311.08,19.38,455.0,7.952074671265797
303.39,33.68,452.9,8.792313786564664
94.22,-41.08,446.7,149.8420614243713
303.2,-32.08,440.6,57.10585980983718
129.82,-65.68,438.5,139.20411308672476
192.74,33.55,422.7,93.01267839605661
175.2,-57.48,420.7,131.9306926125041
222.82,-26.24,420.7,94.37287994677236
331.8,37.74,413.0,26.051905275356333
37.31,47.6,413.0,73.29449327871066
291.85,49.25,413.0,26.33069175887755
265.12,39.9,413.0,36.42406239129134
323.13,-13.33,409.3,42.211609082837484
311.4,15.7,405.5,11.06256039744094
335.29,32.18,401.8,27.446775662885983
134.2,-62.58,401.8,141.9184544302742
337.58,-36.07,399.9,68.37906435927552
171.22,-56.79,399.9,134.1901259192693
17.45,-21.25,398.1,84.17260583613067
49.96,56.72,398.1,77.00134753285187
281.22,-39.29,396.3,68.02113031993426
246.77,-11.19,396.3,67.28829655678429
297.42,16.06,394.5,11.40872555939203
199.72,-62.11,394.5,119.02923798164308
344.54,48.86,392.6,38.913028205347956
329.77,-44.16,392.6,72.78604306286769
138.19,-76.33,383.7,128.25652731004956
313.42,-28.62,381.9,54.22790081688332
322.71,-13.01,380.2,41.750252300716895
127.37,-64.85,378.4,140.1205494441565
260.06,42.67,375.0,40.69990803970102
253.09,36.47,375.0,45.507536160719546
147.4,-78.37,373.3,125.65191403920592
316.66,-55.08,371.5,80.70213301585335
232.86,32.74,371.5,62.46030560205795
160.51,-58.19,371.5,138.41837501724595
241.98,-35.64,369.8,84.95705261862744
161.3,-65.86,369.8,133.18667778145647
240.36,-14.64,369.8,74.40962133461942
130.78,-63.46,369.8,141.35073253575865
212.06,24.52,369.8,82.351312088718
324.35,48.85,369.8,28.246585948461313
212.61,-34.23,368.1,105.6034251328752
311.9,19.8,368.1,8.227209926215698
247.61,37.4,366.4,49.85678316547973
36.89,-50.92,366.4,110.2982891717948
192.38,33.63,366.4,93.22071966145917
339.47,63.75,366.4,44.80539733826595
335.64,-21.32,364.8,55.057330273558165
49.08,-44.18,363.1,116.91379528768476
263.45,-54.56,363.1,87.19297251161265
1.34,45.1,363.1,49.16066461701205
51.35,-51.07,359.7,119.2799050812247
239.25,27.26,358.1,58.367604957094215
276.1,53.16,358.1,35.51536280674436
353.17,-41.67,358.1,80.18118057805805
284.68,-70.25,358.1,96.34763533302835
173.54,-51.3,358.1,134.8303158169745
337.84,67.42,358.1,46.952395207568635
258.41,42.09,356.5,41.8000203174801
163.37,-73.87,356.5,127.11294128649892
254.7,-25.93,356.5,70.37635620283177
311.03,14.81,356.5,11.655925276034319
211.61,-64.27,356.5,113.82731830007734
254.32,28.96,356.5,45.00017687352258
44.0,60.27,356.5,72.74167384890796
127.14,-63.47,356.5,141.5040046379223
342.82,-30.76,354.8,66.48022912300182
214.59,-55.8,354.8,110.68222736506375
288.01,-59.43,354.8,85.5870471828133
221.19,-13.77,353.2,90.32538163425589
7.07,-14.99,353.2,72.49723807772457
321.38,-11.12,349.9,39.49410773235745
75.45,-53.26,349.9,133.6617942004705
55.27,-55.58,349.9,121.7427597766996
330.63,-32.87,349.9,62.809946304395105
256.8,-27.71,343.6,70.22747622838635
337.18,37.44,343.6,30.005592826436224
223.42,11.2,342.0,77.744662660191
336.36,46.9,342.0,33.13638295496391
241.41,-59.82,342.0,99.36235559400586
251.37,34.46,340.4,46.97952629058613
260.81,-35.94,340.4,73.85373502928203
20.49,-25.61,338.8,88.73410806785303
239.8,-28.55,338.8,82.4179282632115
289.64,-61.98,338.8,87.85225447537452
271.61,-26.86,337.3,61.044350236449745
173.07,-55.68,337.3,133.66934467612234
137.96,-62.36,337.3,141.64012780675273
137.15,-28.15,337.3,168.69252366949382
136.24,-61.42,337.3,142.78489933730734
342.59,-32.6,335.7,67.83241976893656
334.03,55.23,335.7,36.95795381035182
68.06,87.86,335.7,66.1801843466395
295.18,-63.12,334.2,88.46413852025779
270.87,-59.69,334.2,89.21124698229468
355.75,-69.67,332.7,101.36559991594122
269.36,73.49,332.7,52.0837603339411
130.17,-63.01,331.1,141.8345767512458
21.19,58.93,331.1,61.72933741921383
223.63,-47.8,329.6,102.81051319870316
318.27,41.32,328.1,19.689401237115412
24.17,-16.69,326.6,87.60753927781283
353.48,-33.77,326.6,74.66319930207426
11.52,-14.25,326.6,75.76144566868044
242.79,-40.16,326.6,87.1124749992096
94.31,-40.85,326.6,149.9927737523145
97.81,60.23,326.6,91.91571959280445
324.06,15.93,325.1,19.995722381665722
30.52,-16.51,325.1,92.99374102337745
344.48,-42.96,325.1,77.06014595187804
306.71,59.67,325.1,34.69052331514919
328.25,-33.39,323.6,62.43965672503082
31.83,45.86,323.6,70.23333061432699
7.84,55.5,323.6,54.36511791498447
27.91,-12.54,322.1,89.00093457173571
243.44,25.45,322.1,55.15604711924804
318.24,45.27,322.1,22.910147052602568
215.56,-24.65,322.1,99.68389828616216
24.1,-28.52,322.1,92.93503834566087
318.41,24.26,322.1,12.207389130607597
99.84,29.33,322.1,120.54078283256437
191.71,82.61,322.1,68.09818608804359
323.16,-17.06,320.6,45.63018885210079
217.64,-53.47,320.6,108.34539259351402
256.42,19.88,320.6,44.962465392285786
351.11,34.15,320.6,40.780089341142705
201.49,68.73,320.6,71.51700408796272
274.68,50.04,320.6,34.269774748090335
288.96,18.66,319.2,16.16676059822625
340.59,-21.29,319.2,57.77360129316901
157.83,-73.1,317.7,128.73744550446776
302.01,41.18,317.7,16.369852674568577
356.18,-39.03,317.7,79.90923129904058
253.14,29.52,317.7,45.94913233002905
280.13,-39.1,317.7,68.18706871940158
259.92,-17.56,317.7,61.14242698036205
324.87,-28.67,316.2,56.96889302732012
291.83,-37.43,316.2,63.64684118436745
162.01,-59.42,316.2,137.05630012447293
121.96,-68.52,314.8,136.4411552900885
325.95,50.52,314.8,30.192408534724635
358.28,23.69,314.8,48.23894346285563
240.34,-18.82,314.8,76.6548334138024
342.36,-62.49,314.8,92.41242615526316
347.65,-44.34,314.8,79.5499732561307
281.02,-53.49,314.8,81.19932387509132
81.7,-41.79,313.3,140.66165481260367
163.01,-66.91,313.3,131.9751995158811
310.69,49.87,313.3,25.25925427234141
265.53,24.52,313.3,35.71535875714031
201.81,-37.33,311.9,114.87991057022329
353.22,-40.05,311.9,79.0297617660805
155.13,-63.19,311.9,136.94802158552343
62.79,43.21,311.9,91.06686716000793
191.71,-68.11,310.5,121.71852545904679
314.73,31.44,310.5,10.714202021403635
344.22,-36.61,310.5,71.84546306052545
324.11,50.54,310.5,29.478257673588278
36.26,-52.9,309.0,110.43196831377797
47.39,-27.22,309.0,111.48364364025018
99.21,-64.49,307.6,137.12651347012772
172.17,-80.16,307.6,121.44610136170974
233.35,-39.03,307.6,92.54989692237021
163.01,-70.4,307.6,129.61836341642672
337.76,-13.73,306.2,50.20303961312886
275.15,-11.63,306.2,46.785218746012454
353.85,-41.11,306.2,80.12685247199998
94.75,-39.01,306.2,150.96953907933587
201.91,-56.15,306.2,117.73086573408985
288.1,-64.58,304.8,90.5426349015961
294.54,-74.05,304.8,99.29020423819588
227.83,-28.52,304.8,91.42989826728328
346.07,-42.95,304.8,77.7507423140339
142.43,-64.89,304.8,138.5572748513818
68.84,-46.08,304.8,130.88198024134172
244.1,43.15,304.8,52.366846950505995
332.75,-42.0,304.8,71.7436994401456
227.42,-29.43,303.4,92.171238253309
338.3,46.74,303.4,34.2190284203703
141.22,-71.22,302.0,132.86533568273785
351.15,37.27,302.0,40.92435460262285
151.94,-77.51,302.0,125.96936599310406
42.42,-53.43,302.0,114.15154189473282
304.26,16.05,302.0,8.976713950145841
302.85,50.1,302.0,25.15521982955003
339.3,-39.14,302.0,71.70367192105132
140.9,-64.09,302.0,139.55290279491277
250.0,41.64,302.0,47.9869522500993
208.83,-51.09,302.0,112.95673006395417
257.08,-32.32,300.6,73.30191781211143
253.67,-37.21,300.6,78.72984787036422
339.48,-39.69,300.6,72.24203631073765
346.14,-42.81,300.6,77.67106679600448
346.55,-39.51,300.6,75.26127402563641
240.23,15.92,299.2,60.828753608967055
349.56,-50.13,299.2,84.85926418869644
215.73,-54.43,299.2,109.69683288730458
110.71,-63.59,299.2,140.27819497558963
260.55,39.75,299.2,39.85553126844307
240.9,-48.07,299.2,92.85899247927487
201.65,-34.95,299.2,114.43285684833256
209.87,-26.22,299.2,105.03568182549422
285.62,23.44,297.9,17.727692903136322
217.87,-34.63,297.9,101.70213458407807
264.66,-19.86,297.9,59.59264022114797
332.38,-47.37,297.9,76.46096441815295
316.96,-36.82,297.9,62.838904554257546
235.68,27.37,297.9,61.410917543373564
115.48,-69.12,297.9,135.51506325477348
299.39,62.4,297.9,37.589306832243324
320.01,49.76,297.9,27.365248143722464
172.47,-57.88,297.9,133.13104061687855
241.92,51.69,297.9,54.12749969391771
225.37,22.23,296.5,71.8864802931541
115.26,-65.73,296.5,138.80070852953185
306.48,-56.19,296.5,81.19975416054996
349.65,-39.62,296.5,76.87058427373302
96.27,-50.79,296.5,146.08469270629828
277.44,27.97,296.5,24.793131566633672
316.83,18.27,295.1,12.882329776392265
252.49,49.87,295.1,47.262036703524245
209.79,-61.09,295.1,114.18835566196178
350.28,-63.24,295.1,95.17633397117898
205.57,-36.98,293.8,111.891007263652
308.98,41.81,293.8,17.129810358421224
334.66,34.49,293.8,27.32211280827218
258.34,-25.19,293.8,67.48074156407667
311.13,49.92,293.8,25.369907509974247
186.96,-67.33,292.4,123.65384294658163
328.76,-17.92,292.4,48.760021695528586
352.58,40.04,292.4,42.27424880762369
307.13,42.81,292.4,17.895854286936608
230.96,-23.83,292.4,86.72026734565684
235.49,19.0,292.4,64.05205013685878
224.32,15.95,292.4,75.09250226983531
223.06,13.08,292.4,77.32504155849823
173.57,82.95,292.4,69.76828739216738
12.63,49.33,292.4,56.952379939906855
53.06,36.93,292.4,88.319339920211
138.9,-42.83,292.4,158.82881364551557
23.45,-66.44,291.1,108.35217842999133
44.12,-24.31,291.1,107.75187859517803
149.34,-75.81,291.1,127.74487643391288
22.0,-30.12,291.1,92.04751428111348
344.38,-36.18,291.1,71.58081008710364
69.47,26.75,291.1,105.53525456734593
250.2,39.23,291.1,47.78178403803284
255.72,28.83,289.7,43.800714311557684
144.42,-76.37,289.7,127.74424590620619
307.54,26.06,289.7,2.525158044538664
245.65,-27.26,289.7,77.45870938372235
274.44,48.19,289.7,33.35511997158141
153.87,-81.47,289.7,122.38910356593789
215.48,-55.51,288.4,110.12278740189156
303.94,39.48,288.4,14.507405540740752
310.8,33.39,288.4,9.794590656024074
197.73,31.63,288.4,90.42728090383721
100.63,-49.44,288.4,149.08009252806488
341.61,35.94,288.4,33.1688045551995
273.32,20.46,288.4,29.502226063694717
240.03,-55.34,288.4,97.44356563683944
221.52,-33.47,287.1,98.46632551421601
22.25,-25.7,287.1,90.17412210630185
253.97,31.46,287.1,45.0273457312295
57.18,-40.55,287.1,122.32530686679976
121.81,-65.77,285.8,139.1794584065978
242.57,30.74,285.8,54.791783409433364
41.91,-48.7,285.8,112.92110193448565
308.78,15.85,285.8,9.809810997076013
352.48,-33.43,285.8,73.83756894777987
207.8,-34.54,285.8,109.46218630722821
304.53,14.16,285.8,10.849003792078516
41.14,-79.23,285.8,115.67642401542066
336.37,-46.27,285.8,76.73059569147317
209.87,-21.19,284.4,103.19814646987379
42.1,47.07,284.4,76.51814826180825
128.56,-63.72,284.4,141.20912754905055
8.98,36.48,284.4,55.18370161774433
116.67,-64.26,284.4,140.36554313415024
150.61,-65.65,284.4,136.21917017185396
323.23,24.29,284.4,16.57219891436429
292.79,54.44,284.4,30.801322638794844
243.4,-31.29,284.4,81.4386390861225
260.9,-35.96,284.4,73.82092750135386
340.51,-42.36,284.4,74.90702748227022
44.98,-40.46,283.1,113.18804717303985
151.51,-75.22,283.1,127.99055754381394
136.02,-55.04,283.1,148.8814896854203
258.79,35.5,281.8,40.88602811487744
323.84,32.05,281.8,17.95780878090404
249.52,41.29,281.8,48.33446896956145
