RAJ2000,DEJ2000
240.0607331,10.4812258
240.06077,18.066625
240.0607778,26.01075
240.0610043,27.6027235
240.0610789,39.8003603
240.0611116,25.1051101
240.0611711,30.581222
240.0612537,7.4073784
240.0613367,49.3585321
240.0616234,53.0160752
240.0618216,46.6203546
240.0619172,54.2051796
240.0621063,42.6877911
240.0621218,7.3437851
240.0622119,13.3267427
240.0624524,53.0713089
240.0624593,-78.3698301
240.062601,-72.7120243
240.0626418,31.0192952
240.0628595,49.7773046
240.0630889,43.4544653
240.0631263,43.137931
240.0635697,7.3593633
240.0638076,36.0096861
240.0639364,56.1772849
240.0639383,35.9954109
240.0640015,46.2873772
240.0640749,34.21428
240.064101,41.6054281
240.0641212,60.6525899
240.0645985,0.0126154
240.0647563,20.3513132
240.0650082,48.7983054
240.0653704,55.3833139
240.0653915,35.4014287
240.0656602,42.471603
240.0656965,59.6963719
240.0657438,36.4882282
240.0659676,13.2717239
240.06624,-10.4387158
240.0671189,46.1236342
240.0671904,45.6321203
240.0674551,-0.7919975
240.0674894,69.2998259
240.0675635,46.259764
240.0676781,-1.0327809
240.0678174,41.7471295
240.0679504,28.9049671
240.0682701,44.3963131
240.0683295,34.9051396
240.0684273,47.616481
240.0684851,25.2468749
240.0686597,-20.1938998
240.0686784,36.7486794
240.0686914,38.8200257
240.0687268,51.6296259
240.0687611,55.4712728
240.068984,-69.0163343
240.0692598,31.8228385
240.0696428,52.3531287
240.0696959,34.2782713
240.069815,34.7569942
240.0698334,27.1276945
240.0704121,63.0195345
240.0707603,18.6416761
240.0708534,43.5423332
240.071208,27.5990662
240.0712701,27.9056666
240.0713231,10.3200917
240.071432,51.7559525
240.071598,49.6450589
240.071649,-74.0919567
240.0719574,44.9019799
240.0722367,42.4699841
240.0729782,50.5339675
240.0729989,49.3351665
240.0731361,31.5013928
240.073237,-8.7123085
240.0732934,32.4248008
240.0734167,43.53875
240.0736369,54.9197181
240.0739087,45.3303197
240.0740099,72.946727
240.0742514,15.7565751
240.0743415,41.5042893
240.0743631,33.605827
240.0749427,47.9806002
240.0749775,62.9653279
240.075055,52.3021914
240.0751187,35.1217102
240.0755967,49.6224894
240.0764216,26.1299426
240.0767435,-9.9330862
240.0769069,26.7875463
240.0770251,41.609412
240.0776093,33.3432906
240.0778327,48.9416242
240.0778488,2.225371
240.0778772,43.4709066
240.077925,53.2773279
240.0779607,18.295403
240.0781967,-0.9017587
240.0789487,47.40463
240.0789577,34.67679
240.0790261,67.0118349
240.0793113,26.5274838
240.0798557,42.3999501
240.0801963,36.1359127
240.0805054,10.5757504
240.0806277,0.970611
240.0808609,48.4183103
240.0809279,48.9226648
240.0811751,-12.2840978
240.0814402,34.6005508
240.0817993,44.3306449
240.0821785,35.6197
240.0825016,2.5919184
240.0826953,42.7315039
240.0828779,58.7396169
240.0829581,38.2115084
240.0830706,65.2327066
240.0832801,26.8461638
240.0834061,18.6095446
240.0837859,34.3897544
240.0838195,34.2472038
240.0839347,14.726227
240.0840986,36.4546954
240.0844168,-14.9053965
240.0846132,47.0623676
240.0846619,57.4539231
240.0846791,42.4281573
240.0850331,45.3038928
240.085301,46.4484175
240.0853977,34.4106438
240.0854456,35.2441503
240.0855562,41.2023575
240.0856327,61.3560935
240.0857509,40.3308294
240.0859836,37.4509724
240.0860684,58.3415109
240.0861355,52.1146849
240.0864595,59.441335
240.0866109,37.2686289
240.0870468,-9.2528161
240.0872511,70.2811828
240.08735,16.0144151
240.0873728,56.1022587
240.0874049,40.9075941
240.0874803,16.4109453
240.0877081,43.8355714
240.0878152,58.1661375
240.0880262,52.6948116
240.088333,50.1975934
240.0883884,36.6074018
240.0884034,53.4477743
240.0887001,55.4849599
240.0890854,-12.8271927
240.0892897,59.4477796
240.089558,53.0574411
240.0898098,21.3992861
240.0905556,26.9778612
240.0906178,36.9063068
240.0906261,20.0626435
240.0909067,18.2394424
240.0909828,-8.9633802
240.0920912,47.7793165
240.0922712,25.6054194
240.092767,36.4094849
240.092799,43.2551629
240.0928858,30.4487437
240.093149,31.0109109
240.093159,37.7974024
240.0934404,0.9757639
240.0934452,58.6395148
240.0935784,51.5985184
240.09379,32.8183182
240.093855,56.7747738
240.0939152,32.6237751
240.093984,63.0222637
240.0941061,63.178365
240.09425,62.5324445
240.0943103,21.2403009
240.0945842,58.0776394
240.0946576,42.094831
240.0949452,8.1619732
240.0949485,58.5743797
240.095002,47.4663766
240.0954689,62.4370223
240.0954965,13.7837708
240.0958214,17.6103304
240.095939,41.0632024
240.0960926,11.1380407
240.0963561,51.0874822
240.0964311,18.4518975
300.0000505,54.8292813
300.0007132,-65.536944
300.0009439,-50.5237023
300.0021499,61.7796294
300.0027734,-22.8554848
300.0030421,50.3805429
300.0033625,62.7880498
300.0038959,49.117747
300.00401,62.2247477
300.0041623,9.1781445
300.0042719,-72.9903816
300.0055382,50.4260179
300.0059243,54.9349176
300.0060281,-32.5602777
300.0068265,-39.9198387
300.0083458,-41.2728108
300.0087212,-33.4005306
300.010073,-26.1769598
300.0103419,-44.8920231
300.0106322,-26.4848001
300.0114186,67.1958612
300.0120433,-28.8433383
300.014549,10.9483356
300.0151159,-43.1697479
300.0164602,-76.6529052
300.0170011,67.5458902
300.0170091,-29.8207914
300.017399,-35.0018634
300.0189382,-34.938476
300.0191389,79.0254723
300.0191502,-54.9377725
300.0195487,54.1721612
300.0201771,-40.3420929
300.0216404,-64.6349947
300.0253201,84.4861801
300.0267194,12.4209664
300.0267591,-24.9633414
300.027619,-40.100272
300.027761,-7.2634401
300.0278711,68.1212368
300.0292767,-79.0908744
300.0297497,-34.1795704
300.0306203,-7.83184
300.0318632,-57.4747426
300.0322251,-18.8504087
300.0329313,22.8242519
300.0346091,54.7908737
300.0351238,-38.445983
300.0360892,-46.3477971
300.0371506,-21.1093855
300.0372301,62.1313382
300.0387158,-65.5035033
300.0402337,-39.9100779
300.0408968,-27.9864048
300.0419864,52.5039271
300.0430496,48.6105455
300.0434005,-20.2780886
300.0441998,-15.5597038
300.0446969,81.3667749
300.0449763,-10.7391989
300.0457769,4.8084031
300.0460602,-24.3146507
300.0462993,-0.4079325
300.0463733,52.794213
300.0483708,58.970209
300.0485333,-17.0549548
300.0487109,-35.2077211
300.0488853,-32.8473703
300.049463,-5.6281792
300.0516757,-48.556107
300.053111,17.9701319
300.0540315,-47.8310375
300.0541667,52.5107778
300.0557239,63.6136978
300.0563125,-25.0935877
300.0580935,47.8696018
300.0581315,-57.1999646
300.0588881,-11.5917735
300.0599974,-35.7182023
300.0605232,9.2193365
300.0618663,78.3539916
300.0627747,60.2583618
300.0647442,-54.2867393
300.0653597,72.6446065
300.0655309,-33.8493613
300.0657252,7.0550656
300.0664247,-35.9212015
300.0669782,5.3675543
300.067111,57.8850227
300.0680596,63.7705168
300.0681175,-55.6969653
300.0698906,-4.4668528
300.0700301,-58.709528
300.0700728,65.3000588
300.0707,-29.5073431
300.0718167,57.7255548
300.0718612,-35.9528889
300.0736945,9.1761667
300.0747726,-1.0260266
300.0750487,-11.1962129
300.0751813,57.9601094
300.0752346,8.2654339
300.0759898,50.5624435
300.0762321,-59.0118627
300.0766127,-12.703189
300.0771713,-57.0266586
300.0773507,-8.7537321
300.0776701,47.3509653
300.0801576,-76.2834549
300.0824556,-25.3550531
300.0838288,-0.5716811
300.0839399,-42.4232891
300.0850197,0.2689834
300.0851814,-73.2615352
300.085268,-64.2345088
300.0865369,67.4840216
300.0877962,-56.7783604
300.0878398,-22.3211128
300.087956,57.8516866
300.0899535,67.7717496
300.0901858,-67.4392008
300.0915165,-26.6706858
300.0933892,-21.9141807
300.0954781,9.0227083
300.0958247,-41.5654553
300.096271,-13.1620147
300.0974346,78.2483731
300.0995834,8.9305
300.1002064,-63.568757
300.1004294,-25.7402644
300.1012072,-43.9491606
300.1017743,-18.1046007
300.1022293,-6.4186904
300.1035446,46.4442597
300.1047864,8.979701
300.1052299,64.4462311
300.1058238,-24.2561206
300.1059022,-18.9289818
300.1064828,79.7616501
300.1073152,58.4052696
300.1073856,-9.1765394
300.1075903,76.2112805
300.1086904,-76.7431059
300.1118754,-60.4996636
300.1133652,63.8921374
300.1135167,-42.6781968
300.1142644,82.660879
300.1150463,51.2478632
300.1162655,-66.1561204
300.1165232,-18.8321182
300.1165775,-67.4173997
300.1170264,-35.5219343
300.117364,65.5655129
300.1230654,-50.5005052
300.123929,-62.7804526
300.1246681,-56.5728577
300.1252261,8.9941748
300.1268073,-29.5338416
300.127655,61.0377693
300.1292793,0.3883457
300.1296439,-10.4810948
300.1297211,-7.6509861
300.1302195,-52.0957436
300.1313055,-46.1582063
300.1314666,0.8305442
300.1315332,85.7143434
300.1335983,-75.7316513
300.1340908,-3.9201093
300.1344375,-61.2706081
300.1347618,58.3411989
300.1384155,3.0662519
300.1385372,-65.1582501
300.138971,18.6964644
300.1396035,17.3610797
300.1402211,68.736094
300.14161,19.6846354
300.1436273,-47.5825763
300.1436765,7.4076991
300.1440188,-11.7639651
300.1447669,78.0924921
300.1451832,-64.3499772
300.1469361,-35.5436528
300.1477079,-45.0058052
300.1483713,-49.9947354
300.148696,-47.3993742
300.15046,-24.7725294
300.1505643,-10.5155185
300.1507926,-53.6491379
300.1520134,5.7436894
300.152366,81.6566545
300.1528784,-35.279164
300.1536033,-23.5343343
300.1552789,57.3013394
300.1554829,59.562333
300.1583988,57.9024109
300.1591989,5.1201147
300.1592548,62.0145677
300.1592999,9.9589648
300.1595523,-48.2170289
300.1595999,-66.3324542
300.1604894,6.046926
300.1619049,-11.5426735
300.1620148,-45.6958375
300.163095,86.716155
300.1631552,-38.3209357
300.1646945,-69.1314723
300.165136,56.5796528
300.1662836,-60.273849
300.1667399,4.0412378
300.1672125,-30.1358467
300.1693239,-60.9288087
300.1699572,61.0597664
300.1708401,-63.3944604
300.1712263,78.0570894
300.1712924,59.3694567
300.172277,-16.566616
300.1739445,9.2018056
300.1741177,10.8104175
300.1745496,9.8530963
300.1751422,-24.0654726
300.1753417,-19.4983334
300.1753574,-66.7869773
300.1756133,-13.4259798
300.1765567,68.4296705
300.1773658,-36.493685
300.1795594,-85.1523903
300.1797242,62.5259167
300.1800032,-50.6806991
300.1800853,-38.7163768
300.180359,49.8212006
300.1805395,-27.8618859
300.1810382,6.937469
300.1814712,-45.9158629
300.1830548,60.5872428
300.1832859,-67.2908831
300.1849849,61.0632509
300.1862164,-61.3625117
300.187943,-36.10078
300.1895832,-30.1375161
300.1896028,9.5827149
300.1899578,-21.0125566
300.1920034,-21.4233399
300.1928546,-50.78183
300.1960578,-31.4533636
300.199068,60.3895975
300.2006598,63.4601591
300.2010834,-46.5635278
300.2012223,9.2851918
300.2019619,11.1365246
300.20242,-28.04767
300.2029304,2.5880918
300.2034322,-14.2826799
300.2040005,-61.8565441
300.204124,-34.7073775
300.204365,-5.455844
300.2044723,-44.4883343
300.2050306,-62.2544978
300.2052449,-46.2147281
300.2054228,-23.4121722
300.2056389,-1.0265278
300.2076374,-22.1859572
300.2086667,9.1414723
300.2091389,-10.04475
300.2093599,11.1171629
300.2101379,70.6776308
300.2101817,-64.4134773
300.2116407,57.4754597
300.2134147,-25.0121904
300.2138571,12.038816
300.2141318,-11.8520119
300.2145806,-65.4101349
300.2159232,-56.2033027
300.2175378,-17.4337037
300.217718,-23.7050524
300.2180066,-68.830398
300.2187857,-47.0718613
300.2196833,-68.0620681
300.2205502,-36.6212887
300.2215357,-51.8670476
300.2220373,-10.2175433
300.222608,-67.0771399
300.2227226,41.3024147
300.2228514,-57.8712794
300.2255534,57.6236343
300.2258945,61.1540721
300.2263347,48.8092804
300.2265041,-41.3111823
300.2267959,40.4814985
300.2276413,-8.3057784
300.229117,-41.0203836
300.2292554,72.6958179
300.2298229,-23.4557966
300.2299454,-62.2417332
300.2323732,-18.1742873
300.2327636,10.1061388
300.2354776,-6.9607803
300.2361846,23.441608
300.2366386,-42.2461842
300.2367125,-18.4044459
300.2375221,-67.2320538
300.2378761,-17.8160203
300.2383347,12.9010832
300.2398414,-85.2499
300.2398742,-9.6568726
300.2401412,-0.4035409
300.2408897,-54.7072043
300.2410529,-87.0184323
300.242181,0.6906337
300.2436326,55.1428665
300.2439504,-37.6948646
300.244523,-39.9955609
300.2449217,-8.3729057
300.2468211,81.417999
300.2469553,-47.2015428
300.2484499,59.4769445
300.2488654,54.1397186
300.2488755,58.1141106
300.2503688,-11.4420502
300.2524922,-31.1634629
300.2534741,-48.7344944
300.2546714,-13.6854954
300.2584626,17.7014012
300.2587929,-27.3851038
300.2589187,77.9797222
300.2592835,-26.7446918
300.2597006,-17.1309139
300.260501,-33.4387354
300.2608243,58.3695477
300.261299,60.2289606
300.2624724,-35.7329907
300.2636914,-37.0569887
300.264102,-45.0047108
300.2657247,-43.3701385
300.2671398,-26.9824896
300.2675382,-56.5471482
300.2677049,65.3738233
300.2692421,61.5647333
300.2694448,-24.0870622
300.2708071,73.893028
300.2714908,-29.3953146
300.2717861,63.2491121
300.2720164,9.4424563
300.2725885,77.4767339
300.2729513,-65.6052244
300.2733477,-44.0824843
300.2734164,68.1933363
300.2746939,-51.9896819
300.2760752,-23.4205094
300.2762887,-19.2765031
300.2775125,85.2677997
300.280019,-26.2197864
300.2802489,49.4755775
300.2829326,59.685122
300.2833964,-37.3903711
300.2853082,-22.7151039
300.2854285,-72.9817967
300.2866435,47.8433851
300.2871776,-31.0510193
300.288926,-50.2178504
300.2899156,2.5215776
300.2901392,-61.7376725
300.29072,-0.1991847
300.2907759,66.3054769
300.2922683,4.4846746
300.2943429,10.4661387
300.2949751,76.1617554
300.2951448,-27.0170909
300.2979294,-1.5823402
300.2980932,16.8442724
300.2986667,-36.1811945
300.3028764,-23.6685255
300.3036395,43.8813447
300.3039709,-58.7242282
300.3050479,-38.9727546
300.3054077,-52.6204604
300.3075121,-20.9625667
300.3083854,47.2269002
300.3092678,-16.032479
300.3096698,-38.5253867
300.3097867,-38.2202213
300.3110657,-48.4154943
300.3112942,-28.9282336
300.3113262,-14.0100408
300.3115613,64.4169918
300.311829,-7.8138336
300.3118411,-65.8480287
300.3122204,-5.597335
300.3123111,50.4781589
300.3125489,67.0883477
300.312816,-69.6169981
300.3133567,68.9645991
300.3134731,1.1430172
300.3136701,-37.5917878
300.3141268,-56.5901233
300.3144833,-8.5124727
300.3146006,-68.250488
300.3161203,-84.7586384
300.3165984,-26.2554824
300.3182665,-52.9990817
300.3185574,-28.6891527
300.319865,12.9479833
300.320118,-62.6865239
300.3204621,11.0191396
300.3212468,-82.2505242
300.3233728,-35.3863798
300.3239772,59.3100104
300.3249257,-50.0070148
300.3252149,-55.4806577
300.3261089,0.0321822
300.3263527,49.2946327
300.326547,-10.4207841
300.327906,67.8140018
300.3282339,-61.1453877
300.3282681,-21.611323
300.3288478,-11.8795692
300.3303387,-17.5935339
300.330697,9.9535121
300.3310653,79.0219216
300.3325572,-6.5879613
300.3332154,66.2828982
300.3338796,54.6276017
300.3341167,-46.6354968
300.3352521,-37.6945459
300.335622,66.9442404
300.3381607,-16.1186631
300.3383119,-47.2528014
300.3388301,14.2603239
300.3393138,-36.3831259
300.3396801,-5.3342832
300.339796,-36.4418427
300.3415951,-46.5743949
300.3416015,-40.4932995
300.3419968,-20.0980476
300.3423268,-32.6445777
300.3427776,-53.351352
300.3434761,-78.1852392
300.3437928,-56.737483
300.345037,23.9074538
300.3452298,-10.2302166
300.3457704,-37.4167863
300.3469087,77.2481749
300.3469637,1.7579344
300.3478422,-52.9039212
300.3478709,2.8872554
300.3487423,69.0602612
300.3521201,54.2525242
300.3524265,-48.7897955
300.3525053,13.7508903
300.3529857,1.4793924
300.3538952,11.4762281
300.3544563,-55.365365
300.3549027,-25.9464916
300.3563683,72.8343277
300.3581505,-20.0563214
300.358299,-33.6496776
300.3589125,-20.5521544
300.3599748,79.1855292
300.3600397,82.5377284
300.3608067,-15.3368559
300.3625517,47.2058884
300.3628814,0.1028219
300.3630296,-19.0085637
300.3631294,-15.8276189
300.3633244,-9.7660681
300.3652426,66.3045387
300.366192,0.2097852
300.3664891,-52.8510263
300.3690296,51.815411
300.3711304,-30.9558576
300.372739,-11.6157577
300.3731508,-25.2280339
300.3735551,-36.005679
300.3736703,12.436749
300.3742796,-0.868776
300.3749271,-46.5057548
300.3756385,9.1218243
300.376777,10.0610649
300.3779139,-7.0833592
300.3783859,-27.3373067
300.3785174,-4.0793461
300.3787773,-7.878989
300.379152,-68.7259678
300.3796486,-17.7562937
300.3797587,-49.9687573
300.3801961,-38.2604171
300.3818354,-11.3684605
300.382222,-74.6104257
300.3831188,-64.3095022
300.3844686,-68.8784672
300.3859498,-38.26471
300.3868483,-21.1997103
300.3878457,72.4997738
300.3879124,-23.9331488
300.3884451,52.3025229
300.3908663,-67.8270913
300.3911811,-35.9381345
300.3915122,70.6738191
300.3944359,75.2385138
300.3949158,-18.5562344
300.3949762,66.3363145
